ticker,shortName,sector,industry,currentPrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,trailingPE,forwardPE,priceToBook,pegRatio,returnOnEquity,returnOnAssets,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,revenueGrowth,profitMargins,operatingMargins,grossMargins,ebitdaMargins,dividendYield,marketCap,currentRatio,quickRatio,freeCashflow,totalCashPerShare,bookValue,targetMeanPrice,targetHighPrice,targetLowPrice,recommendationMean,numberOfAnalystOpinions,twoHundredDayAverage,fiftyDayAverage,fiftyTwoWeekChangePercent,beta,enterpriseToEbitda,enterpriseValue,trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions
SFL,SHEELA FOAM LIMITED,Consumer Cyclical,"Furnishings, Fixtures & Appliances",666.2000122070312,832.4500122070312,456.7999877929687,33.97246,23.540638,2.2370644,0.0467618169304886,0.05119,0.02829,27.85,7.265,7.269,0.256,0.05321,0.0727,0.39040002,0.100530006,0.15,72751252789.04832,0.763,0.421,1871575040.0,15.591,297.801,760.0,820.0,700.0,3.0,2.0,613.2109979248047,736.1980004882812,-5.059141995500783,0.279,20.123,81549090816.0,19.61,28.3,0.65392,0.20516
PARAS,PARAS DEF AND SPCE TECH L,Industrials,Aerospace & Defense,1502.0,1577.0,580.5,128.70609,90.481926,16.670366,3.028378588235294,0.13137999,0.07122,3.731,0.425,0.427,0.373,0.18473,0.21437,0.50807,0.25541002,0.07,121042165760.0,3.225,2.256,551851520.0,14.805,90.1,703.0,703.0,703.0,,1.0,855.6845031738281,1273.0480078125,120.52562822482228,0.525,91.746,119809753088.0,11.67,16.6,0.56054,0.06915
FDC,FDC LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,350.1499938964844,527.7999877929688,312.95001220703125,19.46359,15.027897,2.2942452,2.092859139784946,0.118090004,0.06366,0.622,0.093,0.092,0.03,0.13358,0.19150999,0.67337996,0.16084999,2.9,57007946782.28616,3.111,1.879,-17399876.0,32.115,152.621,,,,,,388.1087483215332,399.8449987792969,-26.68551310265427,0.221,14.486,51032211456.0,17.99,23.3,0.9485,0.07303
GALAXYSURF,GALAXY SURFACTANTS LTD,Basic Materials,Specialty Chemicals,2318.199951171875,2648.0,1510.0,23.263422,21.522606,2.994402,0.2152027937095282,0.1047,0.06002,8.579,1.081,1.087,0.394,0.06151,0.11966,0.25838,0.101,0.93,82191202620.81097,2.403,1.482,957025024.0,210.635,774.178,2600.9167,3160.0,2185.0,2.09091,12.0,1928.7035015869144,2007.6839916992187,6.09124742881979,0.474,13.53,78606008320.0,99.65,107.71,0.72641,0.1626
GARFIBRES,GARWARE TECH FIBRES LTD,Consumer Cyclical,Textile Manufacturing,760.25,870.4500122070312,579.75,35.77647,25.771187,5.569842,1.15,0.15306,0.08567,3.161,0.226,0.217,0.314,0.12782,0.16744,0.70295995,0.1859,1.18,74237157376.0,2.738,1.601,684771008.0,42.688,136.494,831.6667,896.0,719.0,1.33333,3.0,681.6095004272461,748.997998046875,-7.111003890156853,0.027,23.25,71054417920.0,21.25,29.5,0.59212,0.13362001
INDIAGLYCO,INDIA GLYCOLS LTD,Basic Materials,Chemicals,1101.9000244140625,1222.0,792.5,30.839632,,2.5183234,1.3954584615384615,0.112849995,0.04861,57.645,0.221,0.322,0.086,0.07354,0.11241999,0.357,0.14987999,1.13,73856796260.39568,0.744,0.199,-3153396480.0,4.754,437.553,,,,,,1001.2132525634764,1073.787001953125,27.343122611681192,0.253,14.075,90739105792.0,35.73,,0.63842,0.0339
DODLA,DODLA DAIRY LIMITED,Consumer Defensive,Food Distribution,1138.0,1500.0,964.0999755859376,28.06412,20.794884,4.100945,,0.17337,0.07409,3.405,-0.353,-0.354,0.19,0.05671,0.03512,0.24656999,0.06547,0.45,68653043712.0,2.444,1.877,1111683712.0,94.531,277.497,1293.25,1400.0,1118.0,1.25,4.0,1130.466997680664,1088.0960034179689,-15.503418566832227,0.352,21.709,61348364288.0,40.55,54.725,0.63912,0.27736
GSFC,GUJ STATE FERT & CHEM LTD,Basic Materials,Agricultural Inputs,160.61000061035156,220.58999633789065,138.8300018310547,9.241082,9.177714,0.5247441,0.6417418055555556,0.0551,0.02557,0.217,0.144,0.144,0.64,0.05612,0.04986,0.21955,0.067,3.09,63999475955.211365,4.832,1.851,-19582877696.0,5.024,306.073,185.0,185.0,185.0,2.0,1.0,169.53459938049318,161.16659790039063,-25.2733419794838,0.254,7.604,62895521792.0,17.38,17.5,0.42861,0.11765
ACI,ARCHEAN CHEMICAL IND LTD,Basic Materials,Chemicals,499.9500122070313,726.0,483.0,63.36502,16.263826,3.190817,,0.05552,0.036170002,24.128,-0.237,-0.237,0.119,0.08724,0.13467,0.92349,0.19688,0.49,61723026915.0605,1.212,0.404,-2703700992.0,3.975,156.684,586.6667,670.0,533.0,2.33333,6.0,555.3832518005371,532.3260028076172,-27.888356986914463,0.191,30.328,66628538368.0,7.89,30.74,0.53433996,0.25273
PRAJIND,PRAJ INDUSTRIES LTD,Industrials,Engineering & Construction,358.45001220703125,433.0,273.0,219.90799,33.086266,5.0329967,1.8763480375426624,0.017719999,0.00929,13.217,1.172,1.174,0.118,0.00928,0.0067000003,0.35959998,0.02668,1.06,65887807683.81225,1.462,0.722,2187933696.0,33.299,71.22,369.16666,398.0,348.0,2.5,6.0,335.03175003051757,337.86699829101565,-12.838902806800911,0.12,67.262,58199207936.0,1.63,10.8338,0.34366,0.2584
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,Industrials,Specialty Industrial Machinery,506.2000122070313,915.0,456.3500061035156,29.881935,15.769471,3.6623836,,0.17969999,0.09947,29.625,-0.481,-0.467,0.379,0.07222,0.08767,0.28682,0.12393,0.2,62464054754.32289,2.117,1.693,-1340050048.0,55.421,138.216,640.0,640.0,640.0,1.0,1.0,586.5262521362305,544.0080029296874,-41.59792186823983,-0.132,16.185,58975059968.0,16.94,32.1,0.5399,0.06368
TRANSRAILL,TRANSRAIL LIGHTING LTD,Industrials,Engineering & Construction,459.8500061035156,823.0,450.0499877929687,15.272335,12.069554,2.7054138,7.6361675,0.19392,0.069299996,29.726,0.02,0.019,0.04,0.05935,0.10736,0.30442,0.12019,0.83,61737636659.43378,1.312,1.025,3540887552.0,56.957,169.974,,,,,,536.1752505493164,494.4940008544922,-41.77271211098251,1.4929,7.358,60539256832.0,30.11,38.1,0.75988,0.00565
ETHOSLTD,ETHOS LIMITED,Consumer Cyclical,Luxury Goods,2867.60009765625,3245.89990234375,1919.4000244140625,73.793106,42.088066,5.1568956,2.0904562606232293,0.07265,0.040999997,19.366,0.353,0.479,0.333,0.06013,0.07675,0.29143998,0.13543001,0.0,76730362421.05594,5.617,2.563,146082880.0,247.207,556.071,3475.0,3750.0,3200.0,1.0,2.0,2589.742495117187,2604.4820068359377,13.415607040566323,0.062,32.478,75986878464.0,38.86,68.13333,0.52865005,0.33745
KENNAMET,KENNAMETAL INDIA LIMITED,Industrials,Tools & Accessories,3719.60009765625,3775.0,2405.199951171875,41.64353,51.093407,10.190768,0.2262005975013579,0.1776,0.1064446053584359,0.223,1.841,1.837,0.477,0.1021,0.24518,0.44090998,0.16290002,1.11,81750263906.31252,3.066851083448594,0.8655913978494624,-353000000.0,21.476,364.997,,,,,,2921.4511002250338,3032.504013671875,50.22010221545703,0.437,35.761,79022514176.0,89.32,72.8,0.75151,0.13668999
KWIL,KWALITY WALL'S (INDIA) L,Consumer Defensive,Packaged Foods,43.470001220703125,44.29999923706055,22.239999771118164,,,15.199302,,-1.0305,-0.18175,81.508,0.375,0.348,0.162,-0.17572,0.07343,0.44867,-0.05672,0.0,102136736564.15344,0.775,0.174,-1492649984.0,0.061,2.86,,,,,,29.854883726253068,34.38260002136231,47.75663191017594,1.6079,-85.095,92243410944.0,,,0.62271,0.12365
ALOKINDS,ALOK INDUSTRIES LIMITED,Consumer Cyclical,Textile Manufacturing,11.539999961853027,19.34000015258789,11.109999656677246,,,-0.26616234,,0.0398,-0.1149284506259122,,,,0.065,-0.18827,-0.0095,0.48192,0.019550001,0.0,57298874178.59111,0.6126950614235972,0.2353464495202744,1768000000.0,0.059,-43.357,,,,,,14.09155002117157,12.355999965667724,-38.156484157455814,0.241,429.846,317269049344.0,-1.43,,0.74998003,0.01228
RAIN,RAIN INDUSTRIES LIMITED,Basic Materials,Specialty Chemicals,204.9199981689453,252.0,99.9000015258789,12.831559,-134.8158,0.9252637,0.0329521289162814,0.08547,0.051149998,130.481,3.894,3.88,0.174,0.029089998,0.13454,0.41772997,0.13729,0.49,68923948440.13274,1.783,0.778,-3674508800.0,48.076,221.472,,,,,,154.69395015716552,206.97400146484375,33.94338898700256,1.132,6.456,163671261184.0,15.97,-1.52,0.47882998,0.07417
HNDFDS,HINDUSTAN FOODS LIMITED,Industrials,Conglomerates,653.25,677.75,442.0,49.042793,30.313227,6.792023,1.5718843910256413,0.14496,0.060310002,93.406,0.312,0.348,0.207,0.03599,0.061739996,0.16348,0.086289994,0.0,79149539328.0,1.413,0.27,-3794712576.0,4.269,96.179,832.5,1000.0,665.0,1.0,2.0,524.165499420166,570.1220007324218,22.572471158183728,0.313,23.076,88284397568.0,13.32,21.55,0.69075996,0.14318
SUPRAJIT,SUPRAJIT ENGINEERING LTD,Consumer Cyclical,Auto Parts,511.3500061035156,559.25,389.9500122070313,37.544052,19.935673,4.885401,4.365587441860465,0.13446,0.052020002,69.079,0.086,0.086,0.239,0.04634,0.083579995,0.438,0.11270001,0.58,70146663237.27632,1.451,0.789,-1409688704.0,24.825,104.669,623.6667,653.0,606.0,1.42857,6.0,453.52250045776367,492.5469995117187,10.94597805925812,0.298,17.093,77662339072.0,13.61,25.65,0.50564,0.215
NEWGEN,NEWGEN SOFTWARE TECH LTD,Technology,Software - Infrastructure,527.3499755859375,1041.949951171875,401.0499877929687,23.754503,18.035225,4.1882753,0.854478525179856,0.245,0.123062221721819,2.214,0.278,0.263,0.112,0.19478,0.13094,0.53375,0.25242,1.15,74541830789.03006,3.6626628734462754,3.6626628734462754,2221078000.0,78.951,125.911,615.0,670.0,560.0,1.66667,6.0,595.9472523498536,515.948002319336,-39.95787510926808,0.543,15.411,62644809728.0,22.2,29.24,0.63402003,0.088570006
SKIPPER,SKIPPER LIMITED,Industrials,Engineering & Construction,555.4500122070312,593.0,327.04998779296875,27.926094,18.15196,4.177384,1.099452519685039,0.15878999,0.07768,63.557,0.254,0.255,0.045,0.04006,0.09004,0.23751,0.10487001,0.02,62712546658.22306,1.296,0.696,-3094364928.0,2.829,132.966,565.0,570.0,560.0,,2.0,456.1684999084473,541.1510021972656,2.756456340864677,0.66,12.13,71349362688.0,19.89,30.6,0.66651,0.05144
ICIL,INDO COUNT INDUSTRIES LTD,Consumer Cyclical,Textile Manufacturing,435.1000061035156,463.7999877929687,216.8999938964844,57.024902,18.32,3.6587007,0.8511179402985074,0.05469,0.03325,56.992,0.67,0.673,0.259,0.03437,0.08121,0.54425,0.08518,0.34,86173443256.82774,1.712,0.627,2015559296.0,15.331,118.922,484.0,550.0,385.0,1.33333,6.0,311.89590034484866,407.29,72.86452577629015,0.336,26.287,98283479040.0,7.63,23.75,0.61562,0.1358
ARVINDFASN,ARVIND FASHIONS LIMITED,Consumer Cyclical,Apparel Retail,428.2999877929687,579.0,366.2000122070313,47.273727,23.756737,6.0564494,,0.15903,0.064619996,115.111,-0.234,-0.239,0.155,0.02199,0.06313,0.54629004,0.14373,0.37,57262418335.9567,1.26,0.37,1410850048.0,4.808,70.718,660.8571,790.0,530.0,1.14286,7.0,464.38049880981447,462.2469982910157,-17.26070364281943,0.093,9.206,71949524992.0,9.06,18.02857,0.37928,0.30837
OMNI,OMNITECH ENGINEERING LTD,Industrials,Specialty Industrial Machinery,574.0,764.8499755859375,176.25,68.41478,,9.338496,0.1755125192406362,0.17963,0.09798,63.958,3.898,4.708,0.615,0.18075001,0.26611,0.76542,0.39583,0.0,70984294400.0,1.924,0.841,-3008808704.0,13.367,61.466,,,,,,441.9296576345069,552.6869989013671,180.09565242512969,,33.125,75360034816.0,8.38,,0.74193,0.12099
PRSMJOHNSN,PRISM JOHNSON LIMITED,Basic Materials,Building Materials,109.87999725341795,176.0,97.0999984741211,27.747475,44.848976,3.5563323,1.067210576923077,0.1081,0.0099417134659076,93.47,0.26,0.27,-0.008,0.02535,0.0035299999,0.43293,0.06582,0.0,55308819097.48988,1.012325240646654,0.8264435401222738,1448800000.0,7.386,30.897,136.5,163.0,110.0,3.0,2.0,125.04854995727538,112.61419967651368,-25.911941836552867,0.445,15.68,79709208576.0,3.96,2.45,0.76835996,0.08266
MOIL,MOIL LIMITED,Basic Materials,Other Industrial Metals & Mining,252.75,404.8999938964844,242.3500061035156,16.929,9.419256,1.8989054,0.24046875,0.10005,0.04768,0.0,0.704,0.701,0.066,0.20298,0.24636999,0.96833,0.31368,5.58,51430887424.0,3.028,2.078,112728128.0,35.715,133.103,343.0,363.0,325.0,1.66667,3.0,309.15725021362306,277.6899996948242,-24.574755178630735,0.364,9.426,44224454656.0,14.93,26.83333,0.64685,0.07785
FEDFINA,FEDBANK FINANCIAL SER L,Financial Services,Credit Services,154.02999877929688,178.47999572753906,119.06999969482422,15.190334,9.565595,1.9698191,0.2996121104536489,0.1594,0.0203617469383304,467.341,0.507,0.525,0.324,0.28992,0.42223,1.00015,0.0,0.0,57755201078.284256,,1753.4593406593406,-16941700000.0,42.917,78.195,191.25,200.0,175.0,1.5,4.0,147.34249988555908,153.46159973144532,14.656843068450096,0.642,28.192015336284637,176745070592.0,10.14,16.1025,0.61781,0.15784
CEIGALL,CEIGALL INDIA LIMITED,Industrials,Engineering & Construction,312.79998779296875,405.7000122070313,222.61000061035156,16.963123,13.142857,2.4995604,0.7038640248962656,0.15484,0.067,61.085,0.241,0.153,0.157,0.07704,0.13442999,0.18924999,0.14985,0.16,54491277233.47586,1.415,0.962,1079291264.0,22.611,125.142,376.33334,430.0,349.0,1.66667,3.0,302.8101000213623,351.9439990234375,21.849557167589182,0.788,9.95,61935960064.0,18.44,23.8,0.84533995,0.045149997
NEPHROPLUS,NEPHROCARE HEALTH SERV L,Healthcare,Medical Care Facilities,674.1500244140625,769.75,446.0,79.31177,32.24441,6.0586863,0.2677642471303173,0.09037,0.07034,7.139,2.962,3.495,0.222,0.08076999,0.16183001,0.38821998,0.2181,0.0,67791866263.05423,2.803,2.48,913501248.0,42.412,111.27,771.25,1000.0,660.0,1.5,4.0,589.055622349124,681.2420068359374,43.05570809847481,0.8962,28.184,60328013824.0,8.36,20.9075,0.49303,0.37089002
CSBBANK,CSB BANK LIMITED,Financial Services,Banks - Regional,320.8999938964844,574.4000244140625,312.95001220703125,8.374217,5.7031984,1.1374229,0.3160081886792453,0.13483,0.012,146.17951878829493,0.265,0.265,0.169,0.241,0.30642,0.0,0.0,0.0,54385355765.59092,,,-5050188000.0,236.186,282.129,393.5,439.0,355.0,1.75,4.0,388.2932502746582,343.10200134277346,-20.49058745202801,0.271,,85145862144.0,38.32,56.26667,0.55496,0.16745001
HCC,HINDUSTAN CONSTRUCTION CO,Industrials,Engineering & Construction,21.219999313354492,30.0,13.649999618530272,30.753622,31.205881,2.6129785,,0.10915,0.04054,47.912,-0.304,0.007,-0.09,0.04284,0.09932999,0.35546002,0.124350004,0.0,55585106169.35415,1.151,1.065,4287387392.0,2.287,8.121,,,,,,20.752564449310302,23.1434001159668,-22.013965353406977,0.678,11.661,56144150528.0,0.69,0.68,0.20871,0.062989995
FIEMIND,FIEM INDUSTRIES LIMITED,Consumer Cyclical,Auto Parts,2190.60009765625,2674.800048828125,1868.5,21.91696,16.424368,4.7452974,1.7122624999999998,0.22686,0.12929,5.395,0.128,0.128,0.185,0.090270005,0.109910004,0.38682997,0.13704,1.78,57655851530.27938,2.608,1.818,-259509872.0,106.16,461.636,2835.0,3050.0,2700.0,1.33333,3.0,2242.672994384766,2319.4660107421873,5.180782110436155,0.487,14.241,56843763712.0,99.95,133.375,0.54521,0.12267999
GANESHHOU,GANESH HOUSING LIMITED,Real Estate,Real Estate - Development,826.7999877929688,920.1500244140624,500.0,26.0,,2.956997,,0.14415,0.1007,13.079,-0.549,-0.549,0.856,0.41397,0.38744,0.72361,0.63137,0.18,68944444422.0912,5.5,1.041,-3933924864.0,7.049,279.608,,,,,,738.3450003051757,795.7050012207031,-8.250572558041803,-0.037,17.644,71351746560.0,31.8,,0.82202005,0.00452
KOVAI,KOVAI MEDICAL CENTER & HO,Healthcare,Medical Care Facilities,6066.5,6340.0,2576.64990234375,25.927431,,5.031684,1.2525328985507247,0.20326,0.106529996,30.528,0.207,0.207,0.153,0.15601,0.2138,0.48253,0.27535,0.25,66381234176.0,1.288,1.196,667248640.0,315.18,1205.66,,,,,,5622.5793403957205,5940.12,135.44137659065916,0.41,14.639,66226786304.0,233.98,,0.58603,0.03192
GREENLAM,GREENLAM INDUSTRIES LTD.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",256.20001220703125,278.6300048828125,197.58999633789065,70.38461,26.757181,5.5431747,0.0276952113008577,0.04862,0.04074,98.417,25.414,17.971,0.182,0.02932,0.05579,0.52257997,0.109560005,0.16,65368845354.59602,1.218,0.442,684025024.0,4.519,46.219,265.0,316.0,225.0,2.5,12.0,242.77525032043457,254.9816000366211,14.564238524828642,0.423,21.727,75435319296.0,3.64,9.575,0.80784,0.08464
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,Consumer Cyclical,Restaurants,241.3500061035156,347.8999938964844,139.91000366210938,375.7,102.7848,5.5778966,,-0.022950001,0.01617,102.058,-2.660156858671376,6.839754327191513,0.147,-0.0049799997,0.047620002,0.52721,0.09488,0.0,77656295339.85498,0.629,0.352,1384824960.0,4.394,43.269,248.05,311.0,180.0,1.7619,20.0,202.9528500366211,194.20560028076173,-25.909437880731968,0.298,28.581,87848960000.0,-0.49,2.34811,0.26121,0.67516
GVPIL,GE POWER INDIA LIMITED,Industrials,Engineering & Construction,666.7000122070312,1084.0,270.8999938964844,13.08281,,7.6939945,0.238737408759124,0.71698,0.07974,3.02,0.548,0.548,0.076,0.21035999,0.13428001,0.41955003,0.24153,1.02,44820558644.64789,1.281,0.805,-734419968.0,63.154,86.652,,,,,,554.6849996948242,843.6710021972656,78.85982889524648,1.52,13.461,41981018112.0,50.96,,0.71112,0.00113
BALUFORGE,BALU FORGE INDUSTRIES LTD,Industrials,Metal Fabrication,546.75,697.0,341.04998779296875,22.453798,,3.5497024,0.2551567954545454,0.19556,0.11665,9.524,0.88,0.159,0.29,0.22806999,0.27087998,0.35571998,0.26582,0.03,62871822336.0,3.543,2.294,-3145631232.0,7.393,154.027,,,,,,498.4499995422363,459.2250006103516,-10.500903887766455,0.567,20.919,65332547584.0,24.35,,0.64167,0.02484
BALAMINES,BALAJI AMINES LIMITED,Basic Materials,Specialty Chemicals,2078.89990234375,2443.60009765625,968.0999755859376,33.00365,22.659544,3.4080439,0.3395437242798353,0.08113,0.05296,6.194,0.972,0.972,0.272,0.13407,0.22392,0.44541,0.21732001,0.53,67358434211.83991,2.34,1.687,-2204351744.0,83.265,609.998,2085.6667,3327.0,1334.0,2.66667,3.0,1488.2699996948245,2161.46798828125,33.151850209965936,0.848,20.609,68193116160.0,62.99,91.745,0.67557,0.02513
AARTIPHARM,AARTI PHARMALABS LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,829.25,946.0999755859376,585.0,36.822823,32.519608,3.5396438,0.6857136499068901,0.08492,0.058330003,37.359,0.537,0.538,0.387,0.10402001,0.19152,0.5419,0.22323999,0.48,75196235776.0,1.49,0.643,-1659496192.0,1.061,234.275,740.0,740.0,740.0,,1.0,715.5760006713867,717.4590014648437,-1.3678263455248252,0.232,18.985,83453468672.0,22.52,25.5,0.44116002,0.12623
PICCADIL,PICCADILY AGRO INDUSTRI L,Consumer Defensive,Beverages - Wineries & Distilleries,709.4000244140625,809.7000122070312,515.0,49.263893,,7.6171455,3.9728945967741938,0.17366,0.09431,58.89,0.124,0.163,0.174,0.13071,0.13425,0.44108,0.21886,0.14,69925144934.47984,1.628,0.708,-2233059072.0,15.107,93.132,,,,,,607.3187496948242,675.0940002441406,17.547642819231555,-0.652,31.252,73539215360.0,14.4,,0.73233,0.00153
SIS,SIS LIMITED,Industrials,Security & Protection Services,413.2000122070313,480.9500122070313,257.04998779296875,39.807323,11.512594,2.293415,3.4615063478260866,0.05565,0.04659,70.299,0.115,0.094,0.297,0.0086,0.03141,0.1443,0.041199997,3.38,58363274940.20691,1.447,1.345,3239987456.0,69.029,180.168,455.0,540.0,400.0,1.25,4.0,359.44799957275393,430.0839990234375,14.714047252596242,0.366,9.503,66698407936.0,10.38,35.89113,0.72996,0.17322999
SENCO,SENCO GOLD LIMITED,Consumer Cyclical,Luxury Goods,336.29998779296875,430.0,276.0,9.798951,12.509611,2.1915362,,0.25617,0.0939,107.377,-0.033,-0.034,0.673,0.05909,0.0627,0.18457001,0.09917,0.53,55119890479.25587,1.541,0.176,-2247412480.0,2.789,153.454,490.5,661.0,355.0,1.66667,6.0,332.1325001525879,360.41599853515623,-10.284118362772864,0.392,8.44,80852500480.0,34.32,26.88333,0.64529,0.16535
DCBBANK,DCB BANK LIMITED,Financial Services,Banks - Regional,188.61000061035156,205.8999938964844,119.51000213623048,7.7172666,5.498252,0.92905843,0.2381872407407407,0.11968,0.00887,85.48517550861364,0.324,0.356,0.174,0.25283,0.3486,0.0,0.0,0.8,60747026628.580475,,,65494672000.0,35.451,203.012,233.5294,298.0,195.0,1.17647,17.0,182.20484992980957,187.41859924316407,53.917087645828744,0.455,,107977547776.0,24.44,34.30363,0.19975,0.36844003
SAATVIKGL,SAATVIK GREEN ENERGY LTD,Technology,Solar,401.0,567.0,328.0,20.702116,6.7908554,3.5289977,,0.42051,0.13602,69.034,-0.38,-0.335,0.749,0.07856,0.05802,0.22052,0.12585,0.0,50969108480.0,1.429,0.538,-9759995904.0,6.825,113.63,509.0,510.0,508.0,1.0,2.0,423.7592497253418,446.0679998779297,-9.008398254452754,1.0448,10.741,61481615360.0,19.37,59.05,0.84769,0.104849994
MASFIN,MAS FINANCIAL SERV LTD,Financial Services,Credit Services,300.25,358.8500061035156,277.3500061035156,13.823666,9.353583,1.8295432,0.5735960995850623,0.13217,0.028970001,339.79,0.241,0.268,0.276,0.40508997,0.55989,0.85183996,0.0,0.67,54481375232.0,210.048,203.617,-18784300000.0,55.357,164.112,413.33334,450.0,385.0,1.0,6.0,314.82299865722655,313.08799926757814,-4.3942010282981165,0.272,30.27144934595458,148249886720.0,21.72,32.1,0.70842004,0.17139
TIIL,TECHNOCRAFT IND LTD,Industrials,Tools & Accessories,3200.199951171875,3359.89990234375,1868.5,21.347475,16.105686,3.5875232,0.3120975877192982,0.15108,0.06893,40.163,0.684,0.684,0.272,0.11586001,0.18478,0.583,0.18365,1.28,72557484972.92982,2.048,0.968,-57877000.0,104.597,892.036,3860.0,3860.0,3860.0,1.0,1.0,2401.0875,2633.227978515625,13.86180317294199,0.215,14.355,77274062848.0,149.91,198.7,0.77648,0.05683
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,Technology,Information Technology Services,414.2999877929687,635.0,330.20001220703125,28.67128,19.155218,3.5131307,1.575345054945055,0.13317999,0.05641,98.705,0.182,0.183,0.143,0.0932,0.1511,0.32882,0.16268,1.78,62253517013.747894,1.661,1.629,8459537408.0,130.659,117.929,449.2857,600.0,396.0,1.85714,7.0,405.0574995422363,374.4869989013672,-29.98732779164026,0.048,15.316,59642007552.0,14.45,21.62857,0.46016,0.08167
NIRLON,NIRLON LTD,Real Estate,Real Estate Services,624.5999755859375,657.0,543.0,15.772727,,12.01616,0.8389748404255318,0.8382,0.12956001,244.748,0.188,0.188,0.033,0.52923,0.68466,0.90726,0.7743,4.83,56287725415.85255,1.773,1.579,2466905344.0,33.049,51.98,,,,,,611.9127053653492,623.0069982910156,14.525646337207988,0.12,12.35,64498872320.0,39.6,,0.91313004,0.0
PTC,PTC INDIA LIMITED,Utilities,Utilities - Independent Power Producers,157.0500030517578,229.5099945068359,149.58999633789062,9.141443,11.897728,0.77700603,,0.103769995,0.044650003,25.059,-0.498,-0.498,0.191,0.029000001,0.03103,0.06121,0.04487,18.33,46488109959.34575,2.239,1.998,15166162944.0,157.775,202.122,,,,,,173.84825057983397,176.07760070800782,-17.315993980675305,0.688,3.533,27792576512.0,17.18,13.2,0.21694,0.25737
