ticker,shortName,sector,currentPrice,pct_below_52w_high,trailingPE,roe_pct,debtToEquity,promoter_pct,institutional_pct,institutions_count,avg_delivery_pct,delivery_trend,score,ownership_score,shareholding_score,final_score,reasons,shareholding_reasons
GOCOLORS,GO FASHION INDIA LTD,Consumer Cyclical,330.1499938964844,56.61059491347511,33.11434,8.529,77.141,59.0,32.3,16.0,37.0,13.1,5,2,3,10,57% below 52w high,strong promoter 59.0%; institutional 32.3%
BECTORFOOD,MRS BECTORS FOOD SPE LTD,Consumer Defensive,258.0199890136719,13.705689293086328,53.199997,11.563,15.011,50.3,33.4,43.0,31.1,2.8,7,0,3,10,low D/E 15; earnings +25%; rev +16%,strong promoter 50.3%; institutional 33.4%
TORNTPOWER,TORRENT POWER LTD,Utilities,1248.699951171875,31.544324988504673,27.504404,13.022,70.885,62.3,27.7,133.0,59.1,-3.9,6,1,3,10,32% below 52w high,strong promoter 62.3%; institutional 27.7%
FSL,FIRSTSOURCE SOLU. LTD.,Technology,272.25,28.61824741562758,28.567682,15.9,67.135,55.1,31.2,69.0,30.7,3.9,7,0,3,10,29% below 52w high; rev +23%,strong promoter 55.1%; institutional 31.2%
NCC,NCC LIMITED,Industrials,140.07000732421875,37.07547013314903,12.562333,9.3219995,57.389,35.7,24.3,53.0,53.5,3.9,9,1,0,10,37% below 52w high; rev +12%; PE 13,
AMAGI,AMAGI MEDIA LABS LIMITED,Technology,576.4500122070312,20.751994382819134,122.12924,6.325,1.763,25.3,67.5,20.0,40.7,-4.0,8,0,2,10,21% below 52w high; low D/E 2; earnings +645%; rev +32%,high institutional 67.5%
UNIMECH,UNIMECH AEROSPACE N MFG L,Industrials,1508.300048828125,3.003212294011254,107.12358,9.0,17.186,79.7,7.8,4.0,47.2,2.3,7,1,2,10,low D/E 17; margin 25%; earnings +46%; rev +71%,strong promoter 79.7%; ⚠ very high promoter = low float
SIRCA,SIRCA PAINT INDIA LIMITED,Basic Materials,449.75,16.558441558441558,37.794117,15.767999,6.802,79.8,5.0,7.0,37.3,1.5,8,0,2,10,low D/E 7; rev +14%,strong promoter 79.8%; ⚠ very high promoter = low float
RISHABH,RISHABH INSTRUMENTS LTD,Technology,684.2000122070312,6.254705063497138,32.48813,12.069,10.752,73.9,11.6,3.0,49.7,-4.7,7,1,2,10,low D/E 11; earnings +217%,strong promoter 73.9%
ICICIGI,ICICI LOMBARD GIC LIMITED,Financial Services,1625.0,21.303691372373297,33.63693,14.63,0.2104137997786446,2.5,83.2,192.0,58.7,3.4,7,1,2,10,21% below 52w high; low D/E 0; rev +11%,high institutional 83.2%
GALAXYSURF,GALAXY SURFACTANTS LTD,Basic Materials,2318.199951171875,12.454684623418617,23.263422,10.47,8.579,72.6,16.3,25.0,48.5,-21.8,8,0,2,10,low D/E 9; earnings +108%; rev +39%,strong promoter 72.6%
ADOR,ADOR WELDING LTD,Industrials,1684.0,1.051767093089102,25.8203,23.82999999999999,0.4,58.3,12.4,6.0,52.7,-6.0,8,0,2,10,ROE 24%; low D/E 0; earnings +73%,strong promoter 58.3%
VSTTILLERS,VST TILLERS TRACTORS LTD,Industrials,4432.2001953125,30.46438350623627,35.25734,9.992,0.175,58.8,19.6,12.0,57.5,-5.8,8,0,2,10,30% below 52w high; low D/E 0; rev +11%,strong promoter 58.8%
KPRMILL,KPR MILL LTD.,Consumer Cyclical,1153.199951171875,13.553227048585082,43.20719,16.197,10.463,67.5,22.6,69.0,44.6,1.7,8,0,2,10,low D/E 10; earnings +22%,strong promoter 67.5%
NAVA,NAVA LIMITED,Industrials,556.75,24.70246394146437,20.813084,10.309,20.684,52.4,5.6,46.0,50.8,-3.8,7,1,2,10,25% below 52w high; low D/E 21; margin 18%; rev +12%,strong promoter 52.4%
PRECWIRE,PRECISION WIRES INDIA LTD,Industrials,435.7000122070313,8.254365591337043,45.480167,23.027,39.377,65.0,0.6,8.0,38.6,-5.4,9,-1,2,10,ROE 23%; low D/E 39; earnings +67%; rev +60%,strong promoter 65.0%
DIFFNKG,DIFFUSION ENGINEERS LTD,Industrials,401.7999877929687,11.478300683872108,27.333332,13.011,7.057,75.4,4.3,2.0,43.8,-0.8,8,0,2,10,low D/E 7; earnings +37%; rev +36%,strong promoter 75.4%; ⚠ very high promoter = low float
SHRINGARMS,SHRINGAR HOU OF MANGALS L,Consumer Cyclical,223.97999572753903,15.954973460585716,15.862606,26.288998000000003,27.898,78.2,3.4,4.0,33.0,-0.4,8,0,2,10,ROE 26%; low D/E 28; rev +65%; PE 16,strong promoter 78.2%; ⚠ very high promoter = low float
AEROFLEX,AEROFLEX INDUSTRIES LTD,Industrials,475.2999877929687,8.928920184169687,91.934235,14.062999,1.988,69.8,3.1,8.0,40.5,0.0,8,0,2,10,low D/E 2; earnings +158%; rev +72%,strong promoter 69.8%
KPITTECH,KPIT TECHNOLOGIES LIMITED,Technology,592.9000244140625,55.35391382424229,27.87494,19.73,23.624,45.3,29.8,96.0,29.2,-0.1,8,0,2,10,55% below 52w high; ROE 20%; low D/E 24,promoter 45.3%; institutional 29.8%
SUMICHEM,SUMITOMO CHEM INDIA LTD,Basic Materials,551.7999877929688,10.632443617484295,47.651123,17.24,1.865,75.5,9.6,55.0,43.4,-0.2,8,0,2,10,low D/E 2; margin 18%; earnings +20%,strong promoter 75.5%; ⚠ very high promoter = low float
SUNDRMFAST,SUNDRAM FASTENERS LTD,Consumer Cyclical,1228.4000244140625,1.7515815051426131,42.256622,14.583999,14.532,49.6,29.8,33.0,59.1,-2.6,7,1,2,10,low D/E 15; rev +20%,promoter 49.6%; institutional 29.8%
KRBL,KRBL LIMITED,Consumer Defensive,397.25,19.747474747474747,11.990643,11.731,2.924,72.7,4.7,30.0,46.5,-10.5,8,0,2,10,low D/E 3; earnings +73%; PE 12,strong promoter 72.7%
INNOVACAP,INNOVA CAPTAB LIMITED,Healthcare,1084.199951171875,3.1964329310825894,40.25993,13.746999,31.508,72.2,19.0,14.0,53.1,-5.5,8,0,2,10,low D/E 32; earnings +42%; rev +34%,strong promoter 72.2%
EXIDEIND,EXIDE INDUSTRIES LTD,Consumer Cyclical,464.1000061035156,6.50684693596196,42.813652,6.172,11.308,50.9,24.5,79.0,48.7,1.4,7,1,2,10,low D/E 11; earnings +28%; rev +18%,strong promoter 50.9%
FCL,FINEOTEX CHEMICAL LIMITED,Basic Materials,43.54999923706055,7.693940323516728,161.29628,14.895001,0.872,67.2,1.8,7.0,37.3,-0.0,8,0,2,10,low D/E 1; earnings +88%; rev +175%,strong promoter 67.2%
AVANTIFEED,AVANTI FEEDS LIMITED,Consumer Defensive,857.1500244140625,46.21972655576839,22.034704,19.055,0.357,70.9,10.5,41.0,43.1,-9.0,9,-1,2,10,46% below 52w high; ROE 19%; low D/E 0; rev +18%,strong promoter 70.9%
SUNDROP,SUNDROP BRANDS LIMITED,Consumer Defensive,652.3499755859375,27.32286170572867,88.03644,1.38,0.909041718521725,77.0,5.2,5.0,66.5,-7.2,7,1,2,10,27% below 52w high; low D/E 1,strong promoter 77.0%; ⚠ very high promoter = low float
MOL,MEGHMANI ORGANICS LIMITED,Basic Materials,61.43000030517578,30.884335954664504,24.280632,1.878,46.995,50.3,0.9,5.0,43.1,-7.0,9,-1,2,10,31% below 52w high; low D/E 47; earnings +280%,strong promoter 50.3%
DCAL,DISHMAN CARBO AMCIS LTD,Healthcare,172.41000366210938,46.44820713619342,27.71865,1.5579999,46.07,69.3,2.7,10.0,52.4,-2.0,7,1,2,10,46% below 52w high; low D/E 46; rev +19%,strong promoter 69.3%
HOMEFIRST,HOME FIRST FIN CO IND LTD,Financial Services,1187.4000244140625,13.64363458806818,21.468088,15.714,243.944,9.3,67.2,82.0,58.4,1.7,7,1,2,10,margin 51%; earnings +32%; rev +30%,high institutional 67.2%
AFSL,ABANS FINANCIAL SRVCS LTD,Financial Services,202.13999938964844,11.729257908450464,7.6192985,8.3579995,55.763,80.9,6.9,2.0,63.7,-8.0,7,1,2,10,earnings +89%; rev +96%; PE 8,strong promoter 80.9%; ⚠ very high promoter = low float
BHARATRAS,BHARAT RASAYAN LTD,Basic Materials,1303.4000244140625,56.3715472999477,3.7168849,12.1190004,0.096,0.0,2.3,7.0,55.5,-5.5,10,0,0,10,56% below 52w high; low D/E 0; PE 4,
INOXINDIA,INOX INDIA LIMITED,Industrials,1923.5999755859375,9.25559339196409,69.69565,25.901000000000003,7.251,75.0,10.2,36.0,46.7,-1.5,7,1,2,10,ROE 26%; low D/E 7; margin 16%,strong promoter 75.0%; ⚠ very high promoter = low float
GOCLCORP,GOCL CORPORATION LIMITED,Basic Materials,398.25,13.405086913386812,7.3207717,11.849,0.02,73.6,1.2,5.0,54.8,-0.9,7,1,2,10,low D/E 0; margin 3189%; rev +26%; PE 7,strong promoter 73.6%
PHOENIXLTD,THE PHOENIX MILLS LTD,Real Estate,1925.0,11.282147816354676,52.523872,11.056,37.211,47.8,38.3,202.0,55.9,4.4,7,1,2,10,low D/E 37; margin 28%; earnings +23%; rev +13%,promoter 47.8%; institutional 38.3%
NTPCGREEN,NTPC GREEN ENERGY LIMITED,Utilities,91.87999725341795,23.40141759814824,148.19354,2.764,165.281,89.0,6.3,57.0,52.9,4.2,7,1,2,10,23% below 52w high; margin 18%; earnings +38%; rev +63%,strong promoter 89.0%; ⚠ very high promoter = low float
JPPOWER,JAIPRAKASH POWER VEN. LTD,Utilities,17.100000381469727,30.204080075633772,24.428572,3.603,26.634,33.0,11.2,40.0,35.2,3.7,10,0,0,10,30% below 52w high; low D/E 27; earnings +68%; rev +12%,
PITTIENG,PITTI ENGINEERING LIMITED,Industrials,1051.6500244140625,4.395452325994318,33.112408,12.4960005,82.134,58.3,18.3,12.0,53.2,-3.4,7,1,2,10,earnings +30%; rev +16%,strong promoter 58.3%
BIOCON,BIOCON LIMITED.,Healthcare,412.5,7.74907623156669,120.26239,1.1469999,42.145,48.1,31.1,103.0,50.3,1.2,7,1,2,10,low D/E 42; earnings +235%; rev +10%,promoter 48.1%; institutional 31.1%
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,Financial Services,81.12999725341797,14.510014806170371,16.659138,8.1750005,163.316,71.7,0.3,5.0,59.5,1.7,7,1,2,10,earnings +461%; rev +24%; PE 17,strong promoter 71.7%
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,Financial Services,85.58999633789062,26.84615697616186,26.498451,12.679000000000002,460.74,86.7,1.0,45.0,53.3,3.6,7,1,2,10,27% below 52w high; margin 63%; earnings +23%; rev +20%,strong promoter 86.7%; ⚠ very high promoter = low float
WSTCSTPAPR,WEST COAST PAPER MILLS LT,Basic Materials,636.25,1.3565891472868217,18.309353,3.7720002,8.243,59.9,15.3,14.0,51.1,3.3,7,1,2,10,low D/E 8; earnings +145%; rev +10%,strong promoter 59.9%
TRIDENT,TRIDENT LIMITED,Consumer Cyclical,24.6299991607666,20.39431565731616,31.576923,8.0299996,38.323,75.5,2.5,40.0,46.7,-0.4,7,1,2,10,20% below 52w high; low D/E 38,strong promoter 75.5%; ⚠ very high promoter = low float
KSL,KALYANI STEELS LIMITED,Basic Materials,856.6500244140625,12.813593704449202,14.138472,14.45,22.567445652251372,65.2,12.7,11.0,51.1,1.3,7,1,2,10,low D/E 23; PE 14,strong promoter 65.2%
ITI,ITI LTD,Technology,279.5,25.036879328251516,83.184525,16.59,40.144,97.9,0.1,19.0,36.2,-4.1,8,0,2,10,25% below 52w high; low D/E 40; margin 15%,strong promoter 97.9%; ⚠ very high promoter = low float
MWL,MANGALAM WORLDWIDE LTD,Basic Materials,41.16999816894531,6.304052217425249,23.525713,17.683001,160.456,72.9,0.0,,40.0,10.2,6,2,2,10,earnings +18%; rev +15%,strong promoter 72.9%
GRMOVER,GRM OVERSEAS LIMITED,Consumer Defensive,86.52999877929688,53.3405229424475,16.481905,14.711,60.709,74.8,4.7,4.0,33.7,-7.2,9,-1,2,10,53% below 52w high; rev +30%; PE 16,strong promoter 74.8%
NSLNISP,NMDC STEEL LIMITED,Basic Materials,39.52000045776367,26.47441775299782,141.14285,0.447,35.019,60.8,17.0,39.0,49.7,-4.7,7,1,2,10,26% below 52w high; low D/E 35; rev +37%,strong promoter 60.8%
JUBLPHARMA,JUBILANT PHARMOVA LTD,Healthcare,871.0499877929688,26.48126672053091,39.360596,5.962,50.943,58.1,21.9,51.0,54.8,5.1,5,3,2,10,26% below 52w high; rev +17%,strong promoter 58.1%
RECLTD,REC LIMITED,Financial Services,328.1000061035156,15.979511881302017,5.3999343,19.957,607.463,52.6,23.9,201.0,56.0,-1.3,7,1,2,10,ROE 20%; margin 69%; rev +25%; PE 5,strong promoter 52.6%
HITECH,HI-TECH PIPES LIMITED,Basic Materials,77.88999938964844,38.90980440027573,20.938171,5.8790002,20.061,46.5,13.9,8.0,57.5,3.2,8,1,1,10,39% below 52w high; low D/E 20; rev +78%,promoter 46.5%
ANUP,THE ANUP ENGINEERING LTD,Industrials,1811.800048828125,29.666147172821233,42.903152,16.945,17.66,46.2,17.7,19.0,48.6,6.9,6,3,1,10,30% below 52w high; low D/E 18,promoter 46.2%
VINCOFE,VINTAGE COFFEE N BVRGS L,Consumer Defensive,152.82000732421875,15.029189803718616,28.779663,16.555001,21.719,48.1,8.2,3.0,38.3,-3.6,9,0,1,10,low D/E 22; earnings +31%; rev +58%,promoter 48.1%
VENUSREM,VENUS REMEDIES LIMITED,Healthcare,1765.5999755859375,13.63303167761257,20.317606,16.785,1.87,48.6,1.3,4.0,,,9,0,1,10,low D/E 2; earnings +139%; rev +36%,promoter 48.6%
INTELLECT,INTELLECT DESIGN ARENA,Technology,685.7000122070312,44.905991832097314,27.615788,11.411,4.961,43.5,14.9,57.0,48.8,4.5,8,1,1,10,45% below 52w high; low D/E 5; rev +20%,promoter 43.5%
GNFC,GUJ NAR VAL FER & CHEM L,Basic Materials,592.7999877929688,4.232635251539782,8.404934,9.1350004,0.066,43.5,16.8,35.0,49.4,-3.5,8,1,1,10,low D/E 0; earnings +276%; rev +40%; PE 8,promoter 43.5%
TDPOWERSYS,TD POWER SYSTEMS LTD.,Industrials,1507.5,5.645612688772725,85.55618,24.716999,1.689,27.5,38.8,61.0,44.8,-1.0,9,0,1,10,ROE 25%; low D/E 2; earnings +72%; rev +72%,institutional 38.8%
THEMISMED,THEMIS MEDICARE LTD.,Healthcare,102.7699966430664,30.560813079009183,23.679722,0.28600001,25.112,48.4,0.0,3.0,54.4,9.9,6,3,1,10,31% below 52w high; low D/E 25,promoter 48.4%
RELIANCE,RELIANCE INDUSTRIES LTD,Energy,1313.199951171875,18.525877193846103,23.794165,8.93499109542824,36.653,51.8,28.1,390.0,58.0,1.9,5,1,4,10,low D/E 37; rev +30%,strong promoter 51.8%; institutional 28.1%; 390 institutions
DCBBANK,DCB BANK LIMITED,Financial Services,188.61000061035156,8.397277221302557,7.7172666,11.968,85.48517550861364,20.0,36.8,31.0,53.3,3.8,8,1,1,10,margin 25%; earnings +32%; rev +17%; PE 8,institutional 36.8%
CARYSIL,CARYSIL LIMITED,Consumer Cyclical,1158.0999755859375,9.58701276349018,30.816921,17.277001,45.99,47.8,10.0,10.0,53.0,-4.6,8,1,1,10,low D/E 46; earnings +38%; rev +16%,promoter 47.8%
WENDT,WENDT (INDIA) LIMITED,Industrials,8109.5,23.386868209730753,96.01587,5.849,0.075,40.6,11.2,6.0,50.6,4.0,8,1,1,10,23% below 52w high; low D/E 0; earnings +63%; rev +37%,promoter 40.6%
RAIN,RAIN INDUSTRIES LIMITED,Basic Materials,204.9199981689453,18.68254040914869,12.831559,8.547,130.481,47.9,7.4,22.0,41.1,9.2,7,2,1,10,earnings +389%; rev +17%; PE 13,promoter 47.9%
PATELENG,PATEL ENGINEERING LTD.,Industrials,28.13999938964844,34.206221443842836,9.604095,6.550000000000001,27.377,35.6,2.3,10.0,52.7,2.3,9,1,0,10,34% below 52w high; low D/E 27; PE 10,
PROTEAN,PROTEAN EGOV TECHNO LTD,Technology,548.1500244140625,42.025380812896614,27.002466,9.689999,8.121,23.9,8.7,8.0,50.8,7.2,7,3,0,10,42% below 52w high; low D/E 8; rev +19%,
HERITGFOOD,HERITAGE FOODS LTD,Consumer Defensive,378.75,29.86111111111111,25.977365,14.3,32.621,54.2,8.8,19.0,54.3,4.4,7,1,2,10,30% below 52w high; low D/E 33; rev +18%,strong promoter 54.2%
INDIACEM,THE INDIA CEMENTS LIMITED,Basic Materials,370.6499938964844,23.703169368039855,125.21959,1.32,12.888,75.2,13.9,37.0,44.6,5.2,6,2,2,10,24% below 52w high; low D/E 13,strong promoter 75.2%; ⚠ very high promoter = low float
RML,RANE (MADRAS) LIMITED,Consumer Cyclical,1078.199951171875,18.55880872507201,25.138725,15.123,100.193,70.8,0.1,2.0,45.2,3.6,7,1,2,10,earnings +62%; rev +18%,strong promoter 70.8%
GRAVITA,GRAVITA INDIA LIMITED,Industrials,1792.800048828125,6.312705283183545,33.329617,16.680999,29.934,58.0,10.4,56.0,50.7,-0.8,7,1,2,10,low D/E 30; rev +42%,strong promoter 58.0%
SEPC,SEPC LIMITED,Industrials,5.96999979019165,56.51857254745936,45.923077,3.1229999,18.404,13.0,12.4,6.0,44.1,3.1,10,0,0,10,57% below 52w high; low D/E 18; earnings +23%; rev +35%,
AWFIS,AWFIS SPACE SOLUTIONS LTD,Industrials,263.0,58.8676900284748,22.17538,14.007,271.732,26.8,53.2,28.0,53.3,-0.5,7,1,2,10,59% below 52w high; earnings +139%; rev +27%,high institutional 53.2%
PANAMAPET,PANAMA PETROCHEM LTD,Energy,486.25,18.90426621101349,6.1449513,15.604,7.548,76.6,3.6,6.0,38.6,-5.9,11,-3,2,10,low D/E 8; earnings +625%; rev +150%; PE 6,strong promoter 76.6%; ⚠ very high promoter = low float
ADANIENSOL,ADANI ENERGY SOLUTION LTD,Utilities,1548.5,13.44326439351593,63.619556,9.6599996,194.5,74.7,22.0,84.0,45.4,15.9,5,3,2,10,earnings +124%; rev +42%,strong promoter 74.7%
SANGAMIND,SANGAM (INDIA) LTD,Consumer Cyclical,578.0499877929688,14.044611480599444,23.916012,7.931000000000001,118.739,79.9,12.8,7.0,55.5,6.2,5,3,2,10,earnings +1843%,strong promoter 79.9%; ⚠ very high promoter = low float
JMFINANCIL,JM FINANCIAL LIMITED,Financial Services,129.16000366210938,35.35535450985417,11.893187,11.1269996,102.435,24.6,49.9,48.0,44.9,6.3,6,2,2,10,35% below 52w high; margin 31%; PE 12,high institutional 49.9%
VHL,VARDHMAN HOLDINGS LIMITED,Financial Services,3510.0,17.894736842105264,4.454767,3.91,,85.5,0.0,1.0,63.9,8.9,4,4,2,10,margin 1455%; PE 4,strong promoter 85.5%; ⚠ very high promoter = low float
ADANIENT,ADANI ENTERPRISES LIMITED,Energy,2994.89990234375,7.707244920069338,52.16687,13.664,119.56,75.0,18.3,143.0,37.3,12.0,6,2,2,10,earnings +32%; rev +50%,strong promoter 75.0%; ⚠ very high promoter = low float
3MINDIA,3M INDIA LIMITED,Industrials,33550.0,11.78017354719958,65.446815,28.9,9.6,76.5,9.5,60.0,44.1,-10.5,9,-1,2,10,ROE 29%; low D/E 10; earnings +200%; rev +17%,strong promoter 76.5%; ⚠ very high promoter = low float
BANKBARODA,BANK OF BARODA,Financial Services,244.5,24.88479262672811,6.9638276,11.3170005,93.62656457792755,66.5,20.3,212.0,51.0,-0.2,7,1,2,10,25% below 52w high; margin 27%; rev +18%; PE 7,strong promoter 66.5%
SUZLON,SUZLON ENERGY LIMITED,Industrials,47.0,23.577235772357724,20.982143,39.366,2.807,18.7,23.8,182.0,40.3,0.9,10,0,0,10,24% below 52w high; ROE 39%; low D/E 3; margin 18%; rev +22%,
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,Healthcare,1107.699951171875,8.074692848807054,24.703388,18.318,42.304,75.2,15.6,171.0,52.3,2.1,7,1,2,10,ROE 18%; low D/E 42; margin 16%; rev +22%,strong promoter 75.2%; ⚠ very high promoter = low float
WOCKPHARMA,WOCKHARDT LIMITED,Healthcare,1830.5999755859375,24.427199823095563,72.64285,4.005,42.284,51.0,13.9,46.0,43.2,5.4,6,2,2,10,24% below 52w high; low D/E 42; rev +26%,strong promoter 51.0%
BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,Financial Services,11368.0,18.097982708933717,14.291101,11.598,0.012,61.6,13.0,150.0,51.8,3.1,7,1,2,10,low D/E 0; margin 735%; rev +24%; PE 14,strong promoter 61.6%
APEX,APEX FROZEN FOODS LIMITED,Consumer Defensive,398.7000122070313,22.507286257136784,24.251825,7.88,7.972,76.8,0.0,1.0,41.4,-21.0,9,-1,2,10,23% below 52w high; low D/E 8; earnings +902%; rev +14%,strong promoter 76.8%; ⚠ very high promoter = low float
RELAXO,RELAXO FOOT LTD.,Consumer Cyclical,374.1000061035156,28.87832583583353,50.147453,8.33,10.545,71.3,11.6,40.0,36.2,7.3,6,2,2,10,29% below 52w high; low D/E 11,strong promoter 71.3%
BLKASHYAP,B.L.KASHYAP & SON LTD,Industrials,53.97999954223633,28.408490119580133,1799.3334,0.29499999,56.784,62.9,0.1,4.0,59.2,5.7,5,3,2,10,28% below 52w high,strong promoter 62.9%
VSSL,VARDHMAN SPC STEEL LTD,Basic Materials,356.0,5.306559797648048,23.796791,11.76,7.281,78.0,4.3,7.0,48.3,-4.1,7,1,2,10,low D/E 7; earnings +75%; rev +12%,strong promoter 78.0%; ⚠ very high promoter = low float
DALBHARAT,DALMIA BHARAT LIMITED,Basic Materials,1897.0,24.007532632524015,38.031273,6.5009999999999994,40.987,61.2,24.5,68.0,46.9,7.2,5,3,2,10,24% below 52w high; low D/E 41,strong promoter 61.2%
PRICOLLTD,PRICOL LIMITED,Consumer Cyclical,803.6500244140625,2.351151347015492,36.57943,22.087999,30.215,39.7,24.1,43.0,46.4,4.0,9,1,0,10,ROE 22%; low D/E 30; earnings +34%; rev +24%,
LTTS,L&T TECHNOLOGY SER. LTD.,Technology,3579.10009765625,24.267877747434405,29.643036,23.19,8.911,73.6,13.2,67.0,44.5,-6.0,9,-1,2,10,24% below 52w high; ROE 23%; low D/E 9,strong promoter 73.6%
NIRLON,NIRLON LTD,Real Estate,624.5999755859375,4.931510565306317,15.772727,83.82,244.748,91.3,0.0,2.0,64.7,1.1,6,2,2,10,ROE 84%; margin 53%; earnings +19%; PE 16,strong promoter 91.3%; ⚠ very high promoter = low float
ELECON,ELECON ENG. CO. LTD,Industrials,451.7000122070313,28.854938598577498,42.978115,20.5,11.824,63.2,11.3,50.0,47.9,-0.1,7,1,2,10,29% below 52w high; ROE 20%; low D/E 12,strong promoter 63.2%
CENTURYPLY,CENTURY PLYBOARDS (I) LTD,Basic Materials,772.75,10.040745052386496,59.12395,10.7130006,67.105,71.9,20.9,39.0,50.4,5.7,5,3,2,10,earnings +55%; rev +34%,strong promoter 71.9%
ALLTIME,ALL TIME PLASTICS LIMITED,Consumer Defensive,208.2100067138672,37.8291996092948,36.78622,8.208,14.078,70.1,9.7,5.0,61.5,-0.5,6,2,2,10,38% below 52w high; low D/E 14,strong promoter 70.1%
LANDMARK,LANDMARK CARS LIMITED,Consumer Cyclical,509.2000122070313,23.17440833054387,46.84453,6.664000000000001,173.699,55.2,21.0,13.0,35.3,7.7,6,2,2,10,23% below 52w high; earnings +110%; rev +23%,strong promoter 55.2%
TATVA,TATVA CHIN PHARM CHEM LTD,Basic Materials,1638.4000244140625,10.864477113559394,74.74453,6.15,15.398,74.2,5.8,11.0,41.9,6.5,6,2,2,10,low D/E 15; earnings +140%; rev +43%,strong promoter 74.2%
SIS,SIS LIMITED,Industrials,413.2000122070313,14.086703041986029,39.807323,5.5649999999999995,70.299,73.0,17.3,20.0,64.8,2.0,6,2,2,10,rev +30%,strong promoter 73.0%
SHANTIGEAR,SHANTHI GEARS LTD,Industrials,386.8999938964844,35.398233741097215,46.55836,18.186000999999997,,74.8,3.1,8.0,61.7,-3.4,6,2,2,10,35% below 52w high; ROE 18%,strong promoter 74.8%
HDBFS,HDB FINANCIAL SERVICES L,Financial Services,692.3499755859375,14.714217048928347,20.704247,12.3104134959023,484.313,74.5,13.0,56.0,58.6,-8.7,7,0,2,9,margin 30%; earnings +33%; rev +21%,strong promoter 74.5%
TIINDIA,TUBE INVEST OF INDIA LTD,Industrials,2930.0,14.32497781610533,93.34183,19.19,27.724,44.0,33.5,168.0,46.9,-20.7,7,0,2,9,ROE 19%; low D/E 28; rev +21%,promoter 44.0%; institutional 33.5%
BLSE,BLS E-SERVICES LIMITED,Industrials,321.1000061035156,2.133495845712206,50.329155,12.732,1.076,79.1,0.0,0.0,44.0,4.9,7,0,2,9,low D/E 1; rev +25%,strong promoter 79.1%; ⚠ very high promoter = low float
AZAD,AZAD ENGINEERING LIMITED,Industrials,2766.60009765625,7.366235612616706,128.67908,9.142,31.025,55.8,21.2,36.0,38.8,-3.0,7,0,2,9,low D/E 31; margin 22%; earnings +21%; rev +26%,strong promoter 55.8%
CEATLTD,CEAT LIMITED,Consumer Cyclical,3588.199951171875,19.148266084455273,24.578394,18.82,64.742,48.5,36.5,68.0,46.3,-8.0,7,0,2,9,ROE 19%; rev +22%,promoter 48.5%; institutional 36.5%
RPSGVENT,RPSG VENTURES LIMITED,Technology,868.4000244140625,26.34435755605916,1831.91,0.037,188.639,72.4,0.5,6.0,63.6,9.1,3,4,2,9,26% below 52w high; rev +20%,strong promoter 72.4%
CONCOR,CONTAINER CORP OF IND LTD,Industrials,519.0,8.915406964070772,31.723715,9.7559996,7.39,57.9,41.3,110.0,46.3,-4.7,4,1,4,9,low D/E 7,strong promoter 57.9%; high institutional 41.3%
PAUSHAKLTD,PAUSHAK LIMITED,Basic Materials,787.4000244140625,3.3449946827902663,45.805702,8.222,15.666,75.6,0.0,0.0,42.7,1.2,7,0,2,9,low D/E 16; margin 17%; earnings +26%; rev +50%,strong promoter 75.6%; ⚠ very high promoter = low float
M&MFIN,M&M FIN. SERVICES LTD,Financial Services,382.4500122070313,7.84337055252259,16.309168,11.856,429.851,53.7,37.7,91.0,49.7,-1.6,5,1,3,9,margin 31%; earnings +64%; rev +37%; PE 16,strong promoter 53.7%; institutional 37.7%
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,Healthcare,305.1499938964844,8.363365196250939,44.353195,13.843,53.533,62.0,22.5,7.0,55.7,-19.7,7,0,2,9,earnings +39%; rev +21%,strong promoter 62.0%
